user,timestamp_raw,timestamp_date,comment,like_count,reply_count,reply_text
,1 bulan yang lalu,1 bulan yang lalu,I just finished the entire game! And i don’t recommend it. The game has 0 payoff and the ending is chopped,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Looks like it's the closest thing I've seen to Tenchu that I want for my ps5,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Probably gonna buy it just because i like the setting and stealth killing,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,can you change how hard te game is ?,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"60 hours in, and I haven’t unlocked him  I’m enjoying taking out targets, destroying Daishos in forts and castles, unlocking everyone ninja symbol building , grabbing all gear merchants, looting everything that shines  and now, putting the game down, because Khazan the last berserker releases in less than 30 minutes and I’m going to Platinum that much anticipated Souls-like, before coming back to Assassin’s Creed and unlocking Yasuke for an entirely new experience ",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I’ll play it when it’s 19.99,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I don't understand why people hate odyssey,and Valhalla. Those are my favorite ac games other than rogue",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I watched this video a few days ago and afterwards I said I wasn’t gonna get the game. I went to work later that day and realized that I did want it so I bought it and downloaded it so it would be ready when I got home.
I don’t regret a single thing after being 20 hours in. 
I’m having such fun and the story is great and the characters are impassioned and I am invested in the story and their futures.
This just made me realize that you have to just form your opinion on your own. I trust gameranx and other platforms for opinions, but it’s just that: an opinion. 
Games that even your best friend or partner doesn’t like doesn’t immediately equate it to you are going to hate it, too. It does what AC games do and it’s still a great experience.
I can understand not wanting to spend money on something you might not like— it’s happened to all of us.  
You’re still gonna spend money anyways and you’re still gonna love gaming, so why not give it a chance and form your own actual opinion instead of being so reliant on another? 
I literally can’t wait to get off work and get back into it!",6,6,"['I\'m waiting for my shift to end so I can go play Counter Strike Source.  I can\'t afford to ""try"" something for $70. \n\n I\'d say they could make a discounted rentable version, or just have a free demo, but thay ain\'t going to do that. We already don\'t own our games, so renting is out of the question.\n Even then, if Ubisoft goes bankrupt, and Shadow\'s needs an online connection....you won\'t have a game to play anymore. I hope that\'s not the case, but The Crew is the proof of that possibility.  I\'m not willing to go through that.', 'It’s seems most people like to follow the crowd hating on the game purely because it’s Ubisoft I prefer keep an open mind to any wether it’s been hinted to as Good or bad so as to not ruin any expectations it’s what I’ve done with most games it’s a shame most people aren’t willing to give it a go, I know it’s $70 but if it’s ever possible to get I refund I would recommend to give it a go.', 'Do you still feel that way after playing much more than 20 hours? (I assume you finished it by now.) I felt happy to buy Star Wars Outlaws, but after 20 hours it went from a 10 to a 6.5.', 'I\'m waiting for my shift to end so I can go play Counter Strike Source.  I can\'t afford to ""try"" something for $70. \n\n I\'d say they could make a discounted rentable version, or just have a free demo, but thay ain\'t going to do that. We already don\'t own our games, so renting is out of the question.\n Even then, if Ubisoft goes bankrupt, and Shadow\'s needs an online connection....you won\'t have a game to play anymore. I hope that\'s not the case, but The Crew is the proof of that possibility.  I\'m not willing to go through that.', 'It’s seems most people like to follow the crowd hating on the game purely because it’s Ubisoft I prefer keep an open mind to any wether it’s been hinted to as Good or bad so as to not ruin any expectations it’s what I’ve done with most games it’s a shame most people aren’t willing to give it a go, I know it’s $70 but if it’s ever possible to get I refund I would recommend to give it a go.', 'Do you still feel that way after playing much more than 20 hours? (I assume you finished it by now.) I felt happy to buy Star Wars Outlaws, but after 20 hours it went from a 10 to a 6.5.']"
,7 bulan yang lalu,7 bulan yang lalu,In other words wait until it's 20 bucks to buy,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"The game looks not as bad as I thought it would be. I mean there’s many bug in it but I think it would be fixed by the continuous patch update. I will probably buy this as soon as it goes on sale, and when the bugs are gone and the game was completely fixed by the updates, when I said fixed I mean the AI NPC being brain dead and completely bug free. I really wanted to play this as a complete game, one time purchase as all of the DLC expansion was also included, playing this all of its content continuously until the all story was completed including the DLC.",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,I will still buy cuz I played all of them. Plus buying with discounted money lol. Now I can wait until gta 6 ,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Since the inception of this game, not once have I heard it compared to the game that precedes it. Mirage exist haha, but all the comparisons are made to Valhalla
for some reason. It’s frustrating bc a big selling point to shadows is “going back to the roots of stealth” as if we aren’t supposed to be building off mirage n shadows is the first to have focus on the “assassin experience” since the rpg saga",0,0,[]
,5 bulan yang lalu,5 bulan yang lalu,"Look here's the thing....the game is actually enjoyable! BUT it was a rollercoaster ride in the beginning, I hated it, absolutely hated it in the beginning because it doesn't explain a lot of the things or mechanics and is unforgivingly difficult unless you make a few tweaks in the settings. Also you got to know how to play. You can't just play this game like any other AC game, this game has a very specific set of mechanics that you only start feeling comfortable in after you get used to them in 20 hours or so of gameplay. It does take quite a bit to get into the flow but once you do.....Damn this game becomes enjoyable. Great acting, pretty okay writing except for the ending which was a slap in the face. 

The ending is basically a plug to an expansion game, it does not have a proper or satisfying ending. But the journey was amazing. When you ride in the breeze and stand on top of a cliff or waterfall watching the wind shake the branches of red maple trees, the feeling is just pure magic.  So, to sum it up, fun gameplay once you get used to it, terrible ending but likeable characters. I did find myself caring deeply about Naoe or Jungiro or Tomiko or Yasuke. The characters are pretty flushed out but the best part is the chemistry between the characters which was amazing. Also, Japan in this game is incredibly picture perfect beautiful.",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"ive never been a huge fan of AC, it was fun i played black flag of course but for some reason Valhalla was my favorite game of all time.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I think this is the only time I’ve ever disagreed with you Jake. Of course games are art and open to interpretation, but I think this is a solid step in the right direction. The stealth is back and the game plays feels great. Ubisoft obviously added in their silly micro transactions and open world nonsense but if you can look past it or enjoy it, this is an awesome game in a time when not a lot of great games are coming out. I appreciate you guys so much!  can’t wait to see more before you buys with all the awesome games coming out later this year! Keep up the good work!! ",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,About to hop on Legends,0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,Gameranx is just a shockingly good reviewer.,0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,Unpopular opinion... i love this game especially way more than the other rpg like games in the series... only problems was the mountain traversity  and naoes bland dialog... I was thinking the game was ass the first bit of the game before yasuke but get past the first 20% and the bland dialog along with the upgrades and the story grow on you tremendously at least for me. Game is def at least 7/10,1,1,['Jake did a really accurate break down though ']
,7 bulan yang lalu,7 bulan yang lalu,"FYI, Yasuke is pronounced “Yas-KAY” not “YA-SU-KE”. The U is silent.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,2:58 they added yellow paint ? ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Ninjas were cool like 20 years ago for me,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Dont froget the game has some part of every game before the shadows axcept the black flag(atleast i think so),0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I really want the game but everyone says it's bad but I really like assassin's creed games I don't want them to stop making them,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,What is that horse riding animation?! ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Actually looks really good. Way less of a slog than Valhalla was. It’s a shame that the story / voice acting aren’t stronger, but I think gameplay should be the main priority with any of these games, and it seems like they’re finally getting it somewhere good again. Dialogue / story should be an easier thing to fix once everything else is dialed in.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I'd have to say my main complaint about the game is how expressionless and rigid a lot of the characters look and talk during the cutscenes, there's a certain uncanny robotic feel to it that has been putting me off.",1,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"I actually liked it. I was hating on it on the beginning before i got it. I mean there it issues pertaining to the character choice about the guy BUT other than that. Its cool, as far as combat and stealth type game is pretty dope",0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,Simple ninjas know how to climb and do parkour samurai do not they are big heavy worriers and yazuke is based on a real samurai the only black samurai and he was the biggest standing at 6 ft tall they based the game on real history so there for yazuke couldn’t climb so it makes since games great if you wanna be a ninja there’s an option,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Should i buy it for 45 bucks? I fear i will regret it it probably will soon be 30 bucks,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"They obviously modeled this title from Ghosts of T at the very least in its atmosphere. Creativity seems to be far and few between these days, everyone instead tries to ride the coat tails of other ideas. I’m sure it boils down to laziness and that most of us have become totally dependent on their phone and the addictive applications that it runs. Call me crazy.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Said it was better than Valhalla and origins, but doesn’t like it. It’s almost as if he can’t relate to the story. Let me go watch his other reviews see if he hadsmoke like this for those games.",1,0,[]
,4 bulan yang lalu,4 bulan yang lalu,I find it funny how much hate this game got before it came out yet it’s highly praised and highly rated lol,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,This is why Gameranx is the only Reliable Source for Gaming Critics,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I'll pick this up when it's 30 bucks in a month or two just like I do with every Ubisoft game.,0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,I waited years to play Valhalla because I was not paying 60 bucks for it on release. I can wait a couple more years to do the same for shadows.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Rather play ghost of tsushima on a ps4 kind of sad assassin's creed is dying off, the series i mean, wish they gave more effort",2,0,[]
,14 jam yang lalu (diedit),14 jam yang lalu (diedit),"Well, I'm also one of those who liked AC Valhalla, and I will give AC Shadows a try, when it's under about 40€ including all DLC's.
The story, in my opinion, in almost all AC games, were not so great. Even in AC2, which everyone praises for the story, I honestly thought the story felt quite fragmented, not so coherent, and partly also not so easy to understand. One of the best in the AC series, yes, and I loved to follow the aging character development. But not so good, in my opinion, compared to other more narrative games. So for me the stories in AC games always were not so important, because that's not the strength of the AC games. Their strength is the gameplay and missions design, which I liked in almost all AC games. And that's why I will also try AC Shadows, when the price is okay. Hope I will not regret it :)",0,0,[]
,11 hari yang lalu,11 hari yang lalu,"IMO ghost of yotei was the best asian samurai style video game i have played on PS5 so far. But Shadows feels like a mixture of both. As long as this one is better than mirage, I will have no complaints",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I love this game this is like the best game i played or even seen or heard of in the last 15 years,0,2,"['First game youve played in the last 15 years?', ""@Scouseantics  no I'm a gamer I played hundreds of games but this is by far the best""]"
,7 bulan yang lalu,7 bulan yang lalu,Can you play this game on Xbox one,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Did you play it in English or Japanese audio?,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I used to love the stealth but as I got older I liked the warrior aspect. Valhalla I ran into the middle of every province and whooped ass after ass,0,0,[]
,5 bulan yang lalu,5 bulan yang lalu,all I can think is: God of War and Wu-Kong set the standard so high...,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Somehow ubisoft made a game, for me, with close to 0 bugs, which is WOW. But the games it's still meeeh. The new board/missions mechanic somehow agrees w the open world, but made me miss all the allies mission. So they put something new that supposed to be exciting, but allow you to miss it all. Idk, feels like ubisoft doesn't learn and will never change, unfortunately.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Origin was free for sometime and Odessey is in game pass, just bother to buy Shadow.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Yeah somewhere in far cry 4 and assassins creed unity or some shit I said I wouldn’t give Ubisoft another cent I’m probably just gonna stick to that,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Bro is 1 of the 8 people who actually got the ps5 pro ,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I know gaming is subjective but I really don't understand the hate this game is getting.,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I’ve never been more conflicted on whether or not to buy a game,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"My thing is spending 70+ on a game thats just ok, isnt worth spending money on, i may buy it once it hits like 20 or 30 bucks",1,0,[]
@headdrumzmedia,5 bulan yang lalu,5 bulan yang lalu,"I come here for the honesty, I'm never disappointed. Thank you",3,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Nice review! You just sell it to me. Overall, sound better than Ghost of Tsushima. I mean, similar failures, and I loved GoT",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Im a big valhalla fan. I really love the game its a 9.5/10 for me. I agree its not really an ""assasins creed"" game, Its mostly a viking game and most of it isn't really connecting with the franchise. I must say i got like 400 hours or something on the game and i dont regret it one bit, i think shadows is even better. Maybe its just because i personally like vikings and samurais and ninjas and stuff. But who dosen't??",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,So if u get Ubisoft plus you get the deluxe package for free. Beat the game in two months and you only spent $34 when others paid $90 to keep it. Personally I don’t keep playing games I beat so I love doing that especially when avatar sucked so much,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I got it with Ubisoft for 17 dollars. It’s pretty neat in my opinion,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,tbh it's crazy how smiilar this game looks to ghost of tsushima like even down to the quest icon looks so close to the one in ghost of tsushima really just feels like a copy that i don't wanna play....,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I tried playing Valhalla and odyssey but 10 minutes into those games I just quit and deleted, just feel like the whole assassins creed lineup it’s just a “lets do just enough to meet the expectations” type of game, it’s 2025 if them people want 70-100$ for a game, make the  good",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,i played all ac games on pc since first as it lauch yeah i am too old gamer i just didnt like ac mirage i dont know why but ac shadows are super awesome just complete it with 58hrs and with proper hardware like 4080 and 1440p ultra settings and ray tracing on i love the game the enviorment is super awesome i almost took 1000 screenshot and just love it all,0,0,[]
,6 bulan yang lalu,6 bulan yang lalu,stop holding the sword backwards!,0,1,['not like anyone around here is going to know the difference...']
,1 bulan yang lalu,1 bulan yang lalu,You always bring value.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I see games like assassins creed and pokemon, games that you dont need to play each installment lol, cause they come out yearly and they are more or less the same game with maybe minor changes lol. so I guess for me its like looking for, which is the game I'd like to jump in on",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Allowing different playing styles (stealth vs brute) is completely fine with me. The problem is that a) parts of the story force one to adopt one of the styles, and b) the stealth character cannot use a bow. In other words, if I want to play a character that fits the assassin style, i.e., is nimble, inconspicuous, and has parkouring abilities, this means I cannot use a bow (a stereotypical stealth weapon)? Whose brain dead idea was that? If Ubisoft does not fix this with a post-release patch, I won't buy the game until it is available with a 85% discount. I'm not going to reward developers for forcing playing styles or characters on me.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I haven’t played assassin creed since the Black Flags, to me that was peak assassin’s creed. Assassinations are great, story is amazing. Looks amazing. And it’s the first AC game that gave you a boat with fucking canons, Valhalla you could only raid. But having full on battles on the sea then jumping to the other boat and slaughtering the crew was awesome. And in Shadows the stealth and assassination looks and feels good. I think I’ll get it. I haven’t played since balck flags like I said. So I’m not as scarred like some other fans",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Dude as soon as you name dropped Splinter Cell Chaos Theory, I knew you were right.",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,2:26 wtf ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Playing rn on ps5 pro its been running smooth definitely better than the last two AC games imo,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I cant find a reason to get this when we have the ghost games,0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"1:12 I'm a bit late to the party, but I'm about 35 hrs in, and I completely agree. So far, it's just....fine..

It's likely made a bit worse for me as I'm just coming off of a playthrough of Origins and Odyssey. By comparison, AC Shadows is just ""fine"" imo",0,2,"['how Odyssey/Origins seems like to you?', 'how Odyssey/Origins seems like to you?']"
,7 bulan yang lalu,7 bulan yang lalu,"I like it , definitely gonna buy it ",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I've said this for years, but... Ubisoft really needs to branch these games out, instead of trying to please everyone. They even have the perfect excuse to do it. Why not keep the Assassins games in line with the more traditional side and then they could branch out into Templar games where it is more focused on the combat. That way you could have Naoe as the Assassin game and Yasuke as the Templar counterpart game. Experience it from both sides of the war almost... Not that I'm expecting them to do a Pokemon and release 2 games at once. Just food for thought.",0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"The game looks pretty amazing, everybody is spoiled, it is being compared not on its own merits but against everything else and while we don't game in a vacuum, so to speak, it looks like a quality title and we should be glad that Ubisoft is still producing such software. I'm picking up a used copy tonight for $20 so I'm looking forward to checking it out!",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I like it. I’m not with the hate group but I agree micro transactions, repeat quest, and one big thing is the scouts mechanic that for me glitched out",0,0,[]
,1 hari yang lalu,1 hari yang lalu,"I bought it just because I love the entire assassins creed catalogue. I will continue to support them. I haven’t even completed mirage yet but I just bought Shadows for $40. Yes I waited until it went on sale, but I don’t care. I’m still going to find something I love about it. I’m a huge samurai/ninja fan so it’s an easy sell for me.",0,2,"['How have you been enjoying the game so far? Im going to wait 1 month for steam winter sale to come out, then buy it too, cant wait to play it!', 'How have you been enjoying the game so far? Im going to wait 1 month for steam winter sale to come out, then buy it too, cant wait to play it!']"
,7 bulan yang lalu,7 bulan yang lalu,Ubisoft games are just for me... Mindless fun and no ambiguity. I need to be told where my objectives are because... That's fun for me. Everything doesn't need to be something hardcore,0,0,[]
,3 bulan yang lalu (diedit),3 bulan yang lalu (diedit),"Honestly if they make a remake of Origins, like 2.0 with these graphics it could be a hit ngl. And with similar controls to either shadows or Mirage. Thats my opinion. What do y’all think??",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Can u play on Xbox one console?,0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,I never really cared about the stories of games like these I always wanted to get to the action.  But when assassins creed Valhalla came out I tried to pay attention but the writing just gets really lazy after a while,2,1,['Repetitive aswell']
,7 bulan yang lalu,7 bulan yang lalu,"Granted I'm only about 5 hours in, but I have to admit I'm enjoying it! 
I haven't come across any terrible voice acting as of yet, and I've enjoyed the combat and stealth mechanics so far. It's not groundbreaking but I can't remember the last game I played that had groundbreaking stealth.. maybe TLOU2.
World is definitely gorgeous.

I never played Odyssey or Origins. I hated Valhalla, just couldn't get into it all, hated the combat, stealth felt wrong as a viking. But Shadows so far has been enjoyable. It's £55 in the UK, which to be honest is pretty reasonable in my opinion considering a lot of PS5 games release at 70 or higher. But hey, it's early days, maybe I'll hit a wall!

I will always miss Unity and it's Parkour though - that for me was peak assassins creed.",0,0,[]
,5 bulan yang lalu,5 bulan yang lalu,I'm planning on getting this for my dad for Father's Day but now I'm conflicted with it should I do it,1,1,['It’s a good game - ignore these clowns']
,4 bulan yang lalu,4 bulan yang lalu,Hit the nail on the head with this review,0,0,[]
@gonemachado,7 bulan yang lalu,7 bulan yang lalu,Before you buy it in a year or two for around 10 bucks *,0,0,[]
,8 bulan yang lalu,8 bulan yang lalu,Man i love this game. I really don't get the hate,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Immersive Mode Has Way Better Voice Acting. Makes The Game Better IMO,0,0,[]
,4 bulan yang lalu (diedit),4 bulan yang lalu (diedit),"Makes me want to create a video: ""Assassins Creed Shadows - Before You Buy - Before You Watch the Review""",0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"bro, 31 hours in this game and its making me feel bored ",1,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"ninjas would have to work in teams or the guards would be like ""where did my buddy steveske go?""",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Since you wanted to hear my opinion down in the comments it is this, i have bought every Assassins Creed from the start of this franchise and felt it was building up to something bigger and bigger, but i feel like it lost its way to the universe they where building that the lore almost became like a side point, i purchased the game before this and that game was short and not worth the money i paid, so it has put my off this story, im getting tiered of lack of story and lore direction. Assassins Creed Odyssey was my favorite.

I still cant bring myself to buy this game yet.

Really Ubisoft need to think about the lore of this game and what they have built linking the old to drive the new, similar to Stargate TV show.

The next iteration of NPCs and side quests will have to be AI generated plot lines that increase immersion and gives someone 6 months free access in order to complete main story line  but gives the player immersed in the ever changing world they are in offering new experiences all the time , including people wanting to roleplay work functions making it the best MMO they can.

They would combine all thier maps and worlds into one massive world with time portals to go between the time periods.",0,1,"['You bought the game, dont lie to a brother ']"
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"Jacob and Evie played completely fucking different, so not sure what this comparison is about @ 2:30 lol",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,i was so happy when the game was announced then i saw that you had to swap between characters and it killed it for me,0,2,"['I have not yet reached that point, but I agree that sucks. Nevertheless, the game is a great, fun AC game.', 'I have not yet reached that point, but I agree that sucks. Nevertheless, the game is a great, fun AC game.']"
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"I actually liked Valhalla but I been on the fence with this one and your review helped me to say I’ll pass , doesn’t seem worth to the play / money unfortunately",0,1,['️']
,7 bulan yang lalu,7 bulan yang lalu,I'm liking this one more then mirage but not as good as odyssey,0,0,[]
,1 bulan yang lalu (diedit),1 bulan yang lalu (diedit),My question is how do you mess up a samurai /ninja game? And valhala is leaps n bounds better! You are on lsd,1,0,[]
,4 bulan yang lalu,4 bulan yang lalu,"yall i need answers 3 months in, not that the game has changed, but is it actually ass? Some recommended GoT but its not available on PC, atleast in my country.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"So Long The Fix The Bugs  Glitches
I will definitely play this game ... Blacc Flag was a big shoe to fill!
I miss Desmond Miles",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Idk, by the looks of it it seems a lot better than Valhalla and maybe Odyssey too. Apart from the story that I can't comment on, it looks to be a return to Origins-level AC, which is good.",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,I really want my money back its horrible?,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Yask should of been a end game character u could be after the game. It would of been received 100 times better,0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"I'm loving it over a Hundred hours in. Taking my time enjoying the world, combat",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"Honestly I prefer male protagonists but I’m impressed with how they portray Naoe as a warrior so far (I am about 4 hours in). I find it immersion breaking when shows, movies, and video games especially portray female warriors as physically strong if not stronger than the average male warriors. Surprisingly, and refreshingly I might add, that’s not the case with Naoe. I haven’t unlocked Yasuke yet so idk if it changes but so far in every instance where she gets into close combat with a male warrior she gets over powered significantly. She actually has to fight smart and use her opponents body weight against them using momentum. It is so satisfying she’s not  a 115 pound super human who can over power a 175-215 lb solid man. So yeah I’m surprised to say it but I’m enjoying it so far. I was never going to buy this game but and when I found out Yasuke couldn’t parkour I had already given up hope of even playing it. I prefer how the did it in Odyssey and Valhalla. For those who always want to know why I prefer playing as male it’s because I’m a male and I find it more immersive. Just as a lot of boys prefer playing with G.I. Joes rather than Barbies. So I was bummed that Yasuke got the short end of the stick seeing as the best part of Assassins Creed is the stealth and traversal. Especially the parkour traversal. It’s like spider man without web swinging. I’ve learned that they updated Yasuke’s parkour mechanics to give him more parkour than he ever did but I haven’t unlocked him yet so I wouldn’t know. That’s another thing too they make it seem like you can choose him from the beginning but it’s become clear how much of an afterthought he was that he has to be unlocked. According to some people it’s 10-25 hours in before you can even unlock him lol anyways so far the writing is a little cringe but nothing too cringe and like I said Noae’s portrayal as a warrior is so damn refreshing I hope media as a whole can take note of what a realistic badass female warrior should look like.",0,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"This review is just so wrong about this game lol. It is tons of fun you have to be not a gamer to not like this. Funny thing about the hate for this game is most of the people hating it have never played AC . But I will agree with one sentiment Yasuke should have been a companion that you hire , an npc that can come with you on some missions. This should have been Naoe's game. Saying Naoe story is generic without elaborating is just ridiculous. This is definitely not an objective review and it's all over the place.",2,2,"['you play on ps? I wanna play the game but I’m brokeee. Could you possibly gameshare haha', 'you play on ps? I wanna play the game but I’m brokeee. Could you possibly gameshare haha']"
,7 bulan yang lalu,7 bulan yang lalu,"Like you said... The game is ""Okay""
The price and time that I have to pay doesnt justify ""Okay"" quality.",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,I honestly think the game is the best of the rpg games. The story is great so far and it’s really immersive. The combat is fun and I actually like exploring a lot. people hate on it too much.,0,0,[]
,3 bulan yang lalu (diedit),3 bulan yang lalu (diedit),assassin creed every single one was good counting this one i spend more then 1000 hours on each of them i loved Assassin’s Creed pirate for this game i spent more then 10 years,0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,I think this game is not just fine it's a Red Dead redemption 2 in Japan,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Bro they should’ve hired me for head directive. I would’ve implemented the for honor combat system to ac and it would’ve been beautiful,0,2,"[""even if you commanded the absolute loyalty of every single developer who worked on this game, you'd still be handcuffed by the fact that ubisoft is publicly traded and your job is to make the shareholders rich, not make a good game"", 'Lmao which is funny considering that, if they were allowed to actually make quality games they’d make way more money . I still feel bad for some of the devs tho. They atleast make the games “Look Pretty” from a glance.']"
,7 bulan yang lalu,7 bulan yang lalu,"I really wanted to like this game, especially after re-watching Shogun I was ready for my Japan fix, but it’s just bad honestly. As much as I love this time period of Japan, its characters and story are a disappointment and that’s the main drive for me to play games these days. What’s also strange is how the characters look worse than they did in Origins, Odyssey and Valhalla. Especially the facial animations they are pretty terrible. Finally, there is the controversy over Yasuke and in all honesty it’s a baffling choice by Ubisoft given how much people love this period of Japan, he would have been a much better support character than main character.",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I love Shadows it’s literally Ubisoft saying we know where we’ve gone wrong in the past, here’s what we wanted to give you",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,but i guess the same could be said about every halloween costume,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Idk I actually really enjoy this game,0,1,['woah dude u really have shitty taste in games no offence']
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"I actually love the game ! It feels refreshing compared to the previous AC , the world is beautiful and the story is telling",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"It seems like the game is just ""good"". I appreciate the honesty, I may get this when it's discounted a fair bit. I nearly just bought this full price lol, thanks for the review!",0,1,['I didn’t think I would like it but I’m 20 hours in and I definitely think it’s the best game in the franchise since 3']
,3 bulan yang lalu,3 bulan yang lalu,"This is such a fun game. It is not perfect, but the world they have build has drawn me in completely. It is awesome. Not perfect, mind you, but awesome nevertheless.
I exclusively play the stealth side of things, I think the Yasuke combat style is completely misplaced in an AC game. I consider it a design blunder for this gameworld.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Can't beat Ezio's voice acting from AC2,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I'm one of the 200+ Valhalla hours you mentioned, hi.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"If it goes on sale for 20 €, I may buy it, I MAY",0,0,[]
,4 minggu yang lalu,4 minggu yang lalu,"Fine is how I have felt about the AC series for while now lol. They really haven't been as bad as people say, people just hate Ubisoft and rightly so. EA and Ubisoft have collectively driven so many of the best game franchises into the ground, and their monitization methods are preditory while their games are copy/paste slop made to appeal to the masses vs doing anything interesting.

That being said none of the recent assassins creed games have been bad. If they came out 10-15 years ago they would have been really good actually. Its just we've seen this formula so many times. The open world action RPG thing isn't bad per say, but at this point you gotta do SOMETHING to make yourself stand out.",0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),You are the only one in this world that i trust about games,0,0,[]
