word,context_count,pos_count,neg_count,pmi_positive,pmi_negative,sentiment_score,sentiment_score_weighted,semantic_sentiment_score,neutrality_penalty,source
kcd,18,9,9,-0.4762057541219325,0.7156762262404303,-1.1918819803623628,-3.441627201587349,-0.0,1.0,steam
keep,428,287,141,-0.052765813847391735,0.11376059223807666,-0.1665264060854684,-0.9012101949574438,-0.30742216930791305,0.6588785046728972,steam
keeping,40,28,12,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.04202060483303324,-0.016808241933213296,0.6,steam
keeps,146,92,54,-0.142468356944937,0.2807391695238815,-0.42320752646881854,-2.051355208462166,-0.5339143693257691,0.7397260273972603,steam
kenway,10,7,3,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.40490066076072373,-0.1619602643042895,0.6,steam
kept,103,67,36,-0.09661709084737846,0.19910070049952436,-0.2957177913469028,-1.3508081594311958,-0.4065539120618162,0.6990291262135923,steam
key,67,36,31,-0.3723699431373924,0.6037833461695331,-0.9761532893069256,-4.048209723126195,-0.30210520321837275,0.9253731343283582,steam
keyboard,32,16,16,-0.4762057541219325,0.7156762262404303,-1.1918819803623628,-4.086916257814783,-0.0,1.0,steam
keys,26,17,9,-0.08918263101268514,0.18516150954165037,-0.27434414055433554,-1.0575015058856347,-0.3253850787340415,0.6923076923076923,steam
kick,32,19,13,-0.22827824067834698,0.4161159443815223,-0.6443941850598692,-2.2877072680877357,-0.4289451127664504,0.8125,steam
kicking,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
kicks,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
kid,42,26,16,-0.16808345875960057,0.32335880346166984,-0.4914422622212704,-1.8859862089971078,-0.44904433547550193,0.7619047619047619,steam
kidding,13,5,8,-0.8547173773756622,1.015236508099338,-1.8699538854750002,-4.628429392326007,-1.068099090536771,0.7692307692307692,steam
kids,32,28,4,0.3311491679356718,-1.2843237737595699,1.6154729416952416,4.780411884154108,3.585308913115581,0.25,steam
kill,490,279,211,-0.2887223812953155,0.5001374759450447,-0.7888598572403602,-4.755734485440839,-0.659979479612198,0.8612244897959184,steam
killed,100,48,52,-0.535099443175501,0.7722597546067979,-1.307359197782299,-5.916895106174597,-0.23667580424698412,0.96,steam
killer,18,16,2,0.3538692444357552,-1.4542487752018822,1.8081180196376374,3.9268323464440678,3.054202936123164,0.2222222222222222,steam
killing,129,88,41,-0.02800139090788936,0.06200097543525952,-0.09000236634314888,-0.4158854663114912,-0.1515241621444968,0.6356589147286822,steam
kills,78,49,29,-0.14689812886897252,0.288255002505754,-0.4351531313747265,-1.8871256248884705,-0.483878365356018,0.7435897435897436,steam
kind,264,183,81,-0.004900035196343335,0.011132109766601285,-0.01603214496294462,-0.015884036778127057,-0.006137014209730908,0.6136363636363636,steam
kinda,255,189,66,0.09168323324028248,-0.23428309125997432,0.3259663245002568,1.8571338642462267,0.8957939815775918,0.5176470588235293,steam
kinds,13,8,5,-0.17664547226302457,0.33716460298670037,-0.513810075249725,-1.5409302421695315,-0.35559928665450735,0.7692307692307692,steam
kingdom,26,17,9,-0.08918263101268514,0.18516150954165037,-0.27434414055433554,-1.0575015058856347,-0.3253850787340415,0.6923076923076923,steam
kiss,23,21,2,0.3925497125998148,-1.807885729816583,2.200435442416398,5.420528106938359,4.477827566601253,0.17391304347826086,steam
knew,50,29,21,-0.26208094876908494,0.464137459244466,-0.726218408013551,-2.836410022802771,-0.4538256036484435,0.84,steam
knives,11,5,6,-0.6137092778718672,0.8412071083242892,-1.4549163861961565,-3.4571241703745663,-0.314284015488597,0.9090909090909091,steam
knocked,21,16,5,0.13147682309930742,-0.35471310165096787,0.4861899247502753,1.0313066854631951,0.5402082638140546,0.47619047619047616,steam
know,676,428,248,-0.13561820400296984,0.268993100345121,-0.4046113043480908,-2.502947311984586,-0.6664652605876117,0.7337278106508875,steam
knowing,44,25,19,-0.29178118298450506,0.5041721210467186,-0.7959533040312237,-3.008576922779632,-0.4102604894699498,0.8636363636363636,steam
knowledge,100,47,53,-0.5654730922190199,0.7997404910289047,-1.3652135832479244,-6.178638855652647,-0.37071833133915916,0.94,steam
known,51,27,24,-0.3937435939299596,0.6282133849900908,-1.0219569789200504,-3.972414318699569,-0.23367143051173941,0.9411764705882353,steam
knows,39,23,16,-0.23804601692716792,0.4302740073781819,-0.6683200243053498,-2.4765551594159536,-0.44450990040799176,0.8205128205128205,steam
kudos,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
kujikiri,18,13,5,0.05430896257684739,-0.1323206803145199,0.1866296428913673,0.15763269163333501,0.07005897405926,0.5555555555555556,steam
kunai,33,21,12,-0.1282824507016256,0.2562446076031331,-0.38452705830475875,-1.445331017120661,-0.394181186487453,0.7272727272727273,steam
kurosawa,14,14,0,0.5237942458780678,,,7.414733266415991,7.414733266415991,0.0,steam
kusarigama,26,20,6,0.14528262262433786,-0.3998009911795058,0.5450836138038436,1.3714168683441328,0.7384552368006868,0.46153846153846156,steam
kyoto,23,23,0,0.5237942458780674,,,10.856568153946654,10.856568153946654,0.0,steam
lack,170,105,65,-0.17135117259351168,0.3286531031311829,-0.5000042757246945,-2.495405402466665,-0.5871542123450978,0.7647058823529411,steam
lacking,79,54,25,-0.02509900013556675,0.055751667838051966,-0.08085066797361871,-0.3853409416829084,-0.14145426973170053,0.6329113924050633,steam
lackluster,29,16,13,-0.3341867492495044,0.5581349492539502,-0.8923216985034547,-3.022809995103568,-0.3127044822520932,0.896551724137931,steam
lacks,80,32,48,-0.798133849009295,0.978710632074224,-1.776844481083519,-7.642704751576477,-1.528540950315295,0.8,steam
lady,14,8,6,-0.28356067617953645,0.4932838049039824,-0.7768444810835189,-2.1834646203145884,-0.3119235171877982,0.8571428571428572,steam
lag,26,11,15,-0.7172138536257272,0.9221271037078564,-1.6393409573335838,-5.220256863664526,-0.8031164405637732,0.8461538461538461,steam
lagging,11,3,8,-1.3506748720380735,1.2562446076031328,-2.6069194796412063,-5.81165417957041,-2.641660990713823,0.5454545454545454,steam
laggy,23,9,14,-0.8298427087366331,0.9994691922410214,-1.8293119009776544,-5.573731799498699,-1.2116808259779779,0.782608695652174,steam
lags,18,7,11,-0.8387758335066406,1.0051828434354149,-1.8439586769420555,-5.164013590061399,-1.1475585755691997,0.7777777777777778,steam
lame,35,13,22,-0.905049052925807,1.0458248279327609,-1.950873880858568,-6.755161558181221,-1.7370415435323139,0.7428571428571429,steam
land,38,24,14,-0.1391707668443617,0.27510363485444883,-0.4142744016988105,-1.5822596571020688,-0.416384120290018,0.736842105263158,steam
landing,10,6,4,-0.21317134828813863,0.39374813135306774,-0.6069194796412064,-1.6387932393980595,-0.32775864787961184,0.8,steam
landmarks,13,9,4,-0.006720470820712172,0.015236508099337945,-0.021956978920050118,-0.445622487632511,-0.17139326447404268,0.6153846153846154,steam
lands,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
landscape,72,55,17,0.13522895796041468,-0.366785933951543,0.5020148919119577,2.0103944375317573,1.0610415086973164,0.4722222222222222,steam
landscapes,81,70,11,0.3132272599384093,-1.1647421580068973,1.4779694179453067,6.151462467834671,4.480694883978341,0.2716049382716049,steam
language,85,72,13,0.28432831118267826,-0.9932749917561794,1.2776033029388576,5.405853544606947,3.7522983427271748,0.3058823529411765,steam
languages,15,12,3,0.20186615099070512,-0.6062518686469324,0.8081180196376375,1.473861106411617,0.8843166638469702,0.4,steam
lanterns,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
laptop,41,35,6,0.2955252582049502,-1.0569132776564973,1.3524385358614475,4.4617062652780906,3.155841016904015,0.29268292682926833,steam
large,109,86,23,0.18187467580323893,-0.5289461424794832,0.7108208182827221,3.2392152618644685,1.8722069862152433,0.42201834862385323,steam
largely,30,17,13,-0.2956335084801117,0.5092253487730037,-0.8048588572531155,-2.7687779069067995,-0.3691703875875732,0.8666666666666667,steam
larger,24,20,4,0.2607598400442737,-0.869286274480726,1.1300461145249998,2.9019216107141377,1.9346144071427585,0.33333333333333337,steam
last,471,308,163,-0.08900246303981446,0.18482113085872456,-0.27382359389853905,-1.5696951176330691,-0.4832394735813057,0.6921443736730362,steam
lastly,27,18,9,-0.06116825484308857,0.13071372551927424,-0.19188198036236281,-0.809250098053848,-0.26975003268461595,0.6666666666666667,steam
late,38,23,15,-0.20057131150850518,0.37463930840536325,-0.5752106199138685,-2.1391323603404158,-0.4503436548085086,0.7894736842105263,steam
lately,15,12,3,0.20186615099070512,-0.6062518686469324,0.8081180196376375,1.473861106411617,0.8843166638469702,0.4,steam
later,214,133,81,-0.1623903050218898,0.31405924272390784,-0.4764495477457976,-2.4722094386774183,-0.6007237888375035,0.7570093457943925,steam
latest,54,30,24,-0.32420266067688236,0.545751224798118,-0.8699538854750004,-3.440361941971278,-0.38226243799680887,0.8888888888888888,steam
latter,12,8,4,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.8229890975533508,-0.2743296991844502,0.6666666666666667,steam
laugh,12,8,4,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.8229890975533508,-0.2743296991844502,0.6666666666666667,steam
laughable,16,4,12,-1.4762057541219324,1.3006387269615864,-2.776844481083519,-7.217237899734197,-3.6086189498670986,0.5,steam
launch,255,123,132,-0.5280446856415505,0.7657169087400257,-1.2937615943815763,-7.042058258843669,-0.24854323266507058,0.9647058823529412,steam
launched,22,14,8,-0.12828245070162542,0.25624460760313283,-0.38452705830475825,-1.354192035551737,-0.36932510060501916,0.7272727272727273,steam
launcher,120,47,73,-0.8285074980528139,0.9986101895119289,-1.8271176875647428,-8.600519252854516,-1.8634458381184786,0.7833333333333333,steam
launches,12,5,7,-0.7392401599557262,0.9380686475768781,-1.6773088075326044,-4.062608385248554,-0.6771013975414255,0.8333333333333334,steam
launching,23,9,14,-0.8298427087366331,0.9994691922410214,-1.8293119009776544,-5.573731799498699,-1.2116808259779779,0.782608695652174,steam
lay,12,8,4,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.8229890975533508,-0.2743296991844502,0.6666666666666667,steam
layer,34,32,2,0.4363314046277284,-2.371786615009909,2.808118019637637,8.14379112921797,7.185698055192326,0.11764705882352944,steam
layout,26,23,3,0.34691648379398804,-1.3998009911795057,1.7467174749734937,4.667253734348463,3.5901951802680485,0.23076923076923073,steam
lazy,47,21,26,-0.6384771830208098,0.861527092703885,-1.5000042757246947,-5.668648318195854,-0.6030476934250911,0.8936170212765957,steam
lead,38,21,17,-0.33181584478675774,0.5552115540471841,-0.8870273988339419,-3.2215532033502443,-0.33911086351055203,0.8947368421052632,steam
leader,10,7,3,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.40490066076072373,-0.1619602643042895,0.6,steam
leaderboardsranks,15,14,1,0.4242585723271532,-2.1912143693680886,2.615472941695242,4.818853203214092,4.1763394427855465,0.1333333333333333,steam
leading,28,18,10,-0.11363567473722407,0.23024939907018835,-0.3438850738074124,-1.280787322395874,-0.36593923497024966,0.7142857142857143,steam
leads,24,19,5,0.18675925860049705,-0.5473581795933637,0.7341174381938608,1.8286720147888247,1.066725341960148,0.41666666666666663,steam
league,12,6,6,-0.4762057541219325,0.7156762262404303,-1.1918819803623628,-2.99805821815084,-0.0,1.0,steam
leagues,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
lean,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
leans,17,13,4,0.13677112276882034,-0.37178661500990906,0.5085577377787294,0.9150053814240544,0.48441461369508765,0.47058823529411764,steam
leap,38,28,10,0.0832216544920862,-0.21032319231579305,0.29354484680787923,0.8414933135217718,0.39860209587873396,0.5263157894736843,steam
learn,126,87,39,-0.010542181773120773,0.023798521602762024,-0.0343407033758828,-0.1518806071677992,-0.057859278921066355,0.6190476190476191,steam
learned,25,18,7,0.04986305754565533,-0.12082504147669036,0.1706880990223457,0.2576203733627199,0.11335296427959675,0.56,steam
learning,40,33,7,0.24626027034915865,-0.7988969465893281,1.0451572169384868,3.41131014044321,2.2173515912880863,0.35,steam
least,420,275,145,-0.08716346337603322,0.18133979858924196,-0.2685032619652752,-1.5116056506371778,-0.467877939482936,0.6904761904761905,steam
leave,100,65,35,-0.09769413086820262,0.2011030534106719,-0.29879718427887453,-1.3586341277330873,-0.40759023831992625,0.7,steam
leaves,85,72,13,0.28432831118267826,-0.9932749917561794,1.2776033029388576,5.405853544606947,3.7522983427271748,0.3058823529411765,steam
leaving,54,33,21,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-2.1672678462700317,-0.4816150769488959,0.7777777777777778,steam
led,11,7,4,-0.12828245070162542,0.25624460760313283,-0.38452705830475825,-1.2195543776843611,-0.3326057393684621,0.7272727272727273,steam
ledge,18,13,5,0.05430896257684739,-0.1323206803145199,0.1866296428913673,0.15763269163333501,0.07005897405926,0.5555555555555556,steam
left,163,94,69,-0.2703450566753728,0.4754725287875216,-0.7458175854628943,-3.7141516287558685,-0.5696551577846424,0.8466257668711656,steam
legacy,20,17,3,0.2893289922410447,-1.021289367925776,1.3106183601668207,3.047774933303434,2.1334424533124037,0.30000000000000004,steam
legendary,102,69,33,-0.040106639315259096,0.08764500362738804,-0.12775164294264713,-0.5887798193371413,-0.20780464211899108,0.6470588235294117,steam
legends,10,6,4,-0.21317134828813863,0.39374813135306774,-0.6069194796412064,-1.6387932393980595,-0.32775864787961184,0.8,steam
legion,12,10,2,0.2607598400442737,-0.869286274480726,1.1300461145249998,1.8098601414296591,1.2065734276197726,0.33333333333333337,steam
legit,21,12,9,-0.2835606761795366,0.4932838049039824,-0.776844481083519,-2.442990156730988,-0.34899859381871245,0.8571428571428572,steam
legitimately,16,13,3,0.22423396401915965,-0.6993612730384137,0.9235952370575733,1.8090017088241523,1.1306260680150952,0.375,steam
length,22,17,5,0.1518254684911099,-0.42182729750950465,0.5736527660006145,1.3046973600771197,0.7116531054966106,0.4545454545454546,steam
lengthy,10,4,6,-0.798133849009295,0.978710632074224,-1.776844481083519,-3.9667986277201286,-0.7933597255440256,0.8,steam
less,343,230,113,-0.052780469350369424,0.1137904224828056,-0.16657089183317503,-0.8760826025015565,-0.2988386719903268,0.6588921282798834,steam
let,324,204,120,-0.14363041503506174,0.28271681896432393,-0.4263472339993857,-2.3611878011760186,-0.6121598003048938,0.7407407407407407,steam
letdown,19,13,6,-0.02369354942442573,0.05271121351800108,-0.0764047629424268,-0.5058494383737955,-0.18636558255876678,0.631578947368421,steam
lethal,12,11,1,0.3982633637942086,-1.8692862744807262,2.267549638274935,3.6322396871360563,3.0268664059467136,0.16666666666666663,steam
lets,182,121,61,-0.06513715704603439,0.1386189236046202,-0.2037560806506546,-1.0018657868648884,-0.3302854242411719,0.6703296703296704,steam
letter,12,9,3,0.10875674659922376,-0.2843237737595698,0.39308052035879354,0.3926203994408524,0.1963101997204262,0.5,steam
letting,34,21,13,-0.17135117259351149,0.3286531031311831,-0.5000042757246946,-1.8373327508322979,-0.432313588431129,0.7647058823529411,steam
level,526,345,181,-0.08467219174870326,0.17660312403133333,-0.2612753157800366,-1.5168073264400146,-0.47292091546798937,0.688212927756654,steam
leveling,72,44,28,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-2.295329683507852,-0.5100732630017448,0.7777777777777778,steam
levelling,12,9,3,0.10875674659922376,-0.2843237737595698,0.39308052035879354,0.3926203994408524,0.1963101997204262,0.5,steam
levels,89,54,35,-0.1970516829248616,0.36922581221899897,-0.5662774951438606,-2.5082928104966746,-0.5354782404431102,0.7865168539325843,steam
lgbt,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
lgbtq,14,6,8,-0.6985981754583802,0.9083213041828262,-1.6069194796412063,-4.147180573097395,-0.5924543675853419,0.8571428571428572,steam
library,16,8,8,-0.4762057541219325,0.7156762262404303,-1.1918819803623628,-3.3116203737951335,-0.0,1.0,steam
lie,31,23,8,0.09315989154820496,-0.23852008414644502,0.33167997569464996,0.8531976663649221,0.41283758049915587,0.5161290322580645,steam
lied,10,6,4,-0.21317134828813863,0.39374813135306774,-0.6069194796412064,-1.6387932393980595,-0.32775864787961184,0.8,steam
lies,18,15,3,0.2607598400442737,-0.869286274480726,1.1300461145249998,2.4472507567455315,1.631500504497021,0.33333333333333337,steam
life,268,200,68,0.10156124519501973,-0.2629501229670028,0.36451136816202256,2.09057884224613,1.029688086479437,0.5074626865671642,steam
lifeless,45,10,35,-1.646130755564245,1.3531061468557217,-2.999236902419967,-11.023998886965357,-6.124443826091865,0.4444444444444444,steam
light,97,75,22,0.15270009418682065,-0.4248049973094003,0.577505091496221,2.546990087200291,1.391654377542427,0.45360824742268047,steam
lighting,99,88,11,0.3538692444357552,-1.4542487752018822,1.8081180196376374,7.9297081181083575,6.167550758528723,0.2222222222222222,steam
lightning,11,11,0,0.5237942458780678,,,6.003797393549448,6.003797393549448,0.0,steam
lights,16,14,2,0.3311491679356718,-1.2843237737595699,1.6154729416952416,3.266897288578769,2.450172966434077,0.25,steam
likable,14,11,3,0.1758709424577608,-0.5067161950960176,0.6825871375537784,1.1268354221113972,0.643905955492227,0.4285714285714286,steam
like,5695,4042,1653,0.02916772566232877,-0.06893289106273023,0.098100616725059,1.042979727445302,0.43752038083701966,0.5805092186128182,steam
likeable,17,9,8,-0.3937435939299594,0.6282133849900909,-1.0219569789200502,-2.939084919843696,-0.1728873482260998,0.9411764705882353,steam
liked,280,247,33,0.34287846051777876,-1.369212671346083,1.7120911318638619,9.573231460826076,7.316684045059929,0.23571428571428577,steam
likely,80,58,22,0.059847146118277274,-0.1468202500096349,0.20666739612791216,0.8359314645819421,0.3761691590618739,0.55,steam
likes,34,27,7,0.1912189067911967,-0.5644316929523049,0.7556505997435016,2.270083448601522,1.3353432050597187,0.4117647058823529,steam
liking,45,38,7,0.2798686629919783,-0.9688219480316403,1.2486906110236187,4.274852429626627,2.944898340409454,0.3111111111111111,steam
limit,22,10,12,-0.6137092778718672,0.8412071083242892,-1.4549163861961565,-4.420622895384891,-0.4018748086713539,0.9090909090909091,steam
limitations,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
limited,90,52,38,-0.26761913231051504,0.47175064335434075,-0.7393697756648558,-3.2764107253411687,-0.5096638906086263,0.8444444444444444,steam
limiting,15,6,9,-0.798133849009295,0.978710632074224,-1.776844481083519,-4.667458654709897,-0.9334917309419791,0.8,steam
limits,11,8,3,0.06436262724077046,-0.1587928916757107,0.22315551891648117,0.002654652104065286,0.0012066600473024027,0.5454545454545454,steam
line,234,173,61,0.0880577539313878,-0.22395115578008806,0.3120089097114759,1.7464695105154733,0.8359170306740729,0.5213675213675213,steam
linear,53,33,20,-0.1597320893266783,0.3096838665645934,-0.4694159558912717,-1.8896267081804325,-0.46349334351595506,0.7547169811320755,steam
lines,63,41,22,-0.09593367300376535,0.197827921377811,-0.29376159438157634,-1.248085904307139,-0.3764068600291372,0.6984126984126984,steam
link,15,12,3,0.20186615099070512,-0.6062518686469324,0.8081180196376375,1.473861106411617,0.8843166638469702,0.4,steam
linked,14,4,10,-1.2835606761795364,1.2302493990701884,-2.513810075249725,-6.245739242951474,-2.6767453898363462,0.5714285714285714,steam
linux,20,9,11,-0.6282088475669826,0.853179749990365,-1.4813885975573475,-4.359424572218951,-0.435942457221895,0.9,steam
lip,16,12,4,0.10875674659922376,-0.2843237737595698,0.39308052035879354,0.5939971521439288,0.2969985760719644,0.5,steam
list,123,88,35,0.040711359176125034,-0.09755526215384334,0.13826662132996836,0.6601459413260792,0.28445312918928617,0.5691056910569106,steam
listed,10,7,3,0.009221073048309167,-0.021289367925776,0.030510440974085166,-0.40490066076072373,-0.1619602643042895,0.6,steam
listen,176,159,17,0.37724558252512563,-1.6562925511465278,2.0335381336716534,10.26506272146626,8.282039241183003,0.19318181818181823,steam
listened,13,11,2,0.2827861463742728,-0.9847634919006621,1.267549638274935,2.193434841982748,1.5185318136803638,0.3076923076923077,steam
listening,39,28,11,0.04574694907342341,-0.11029437398452084,0.15604132305794424,0.38424033705635624,0.1674893776912322,0.5641025641025641,steam
literal,21,13,8,-0.16808345875960057,0.32335880346166984,-0.4914422622212704,-1.6426627076351474,-0.391110168484559,0.7619047619047619,steam
literally,270,120,150,-0.6461307555642448,0.8676793196854802,-1.513810075249725,-8.338183529390422,-0.9264648365989362,0.8888888888888888,steam
little,612,465,147,0.12749330918080926,-0.3420392716158573,0.46953258079666654,3.1185300475781252,1.6204126717807907,0.48039215686274506,steam
live,61,46,15,0.11661886437219404,-0.3081705157139378,0.4247893800861318,1.591968464384748,0.8090331540315933,0.4918032786885246,steam
lived,24,19,5,0.18675925860049705,-0.5473581795933637,0.7341174381938608,1.8286720147888247,1.066725341960148,0.41666666666666663,steam
lives,31,24,7,0.1545604362123485,-0.43116516208884087,0.5857255983011893,1.6462228172481153,0.9027673513941277,0.4516129032258065,steam
living,39,31,8,0.19258833740269454,-0.5697259926218181,0.7623143300245127,2.439154630000517,1.4384758074362023,0.41025641025641024,steam
lmao,19,12,7,-0.1391707668443617,0.27510363485444883,-0.4142744016988105,-1.4032518426134557,-0.3692768006877514,0.736842105263158,steam
load,149,42,107,-1.303056851805334,1.2379746921794152,-2.541031543984749,-12.513958619864116,-5.459109465041392,0.563758389261745,steam
loaded,17,8,9,-0.5636685953722717,0.7981383864324035,-1.3618069818046752,-3.8177758166565434,-0.22457504803862025,0.9411764705882353,steam
loading,177,47,130,-1.3892224525272927,1.270438489185887,-2.65966094171318,-13.562371169653916,-6.359755972210594,0.5310734463276836,steam
loads,42,25,17,-0.22466698712596814,0.41082164471200927,-0.6354886318379774,-2.4009319070157167,-0.4573203632410889,0.8095238095238095,steam
local,10,8,2,0.20186615099070512,-0.6062518686469324,0.8081180196376375,0.9977781544828503,0.5986668926897102,0.4,steam
location,94,53,41,-0.30287415123637074,0.5186393791808764,-0.8215135304172472,-3.671729967941856,-0.46873148526917296,0.8723404255319149,steam
locations,104,70,34,-0.047362455318058175,0.10269934934967723,-0.1500618046677354,-0.690613222143023,-0.23905842304950795,0.6538461538461539,steam
lock,53,24,29,-0.6191637079639754,0.8457367668048031,-1.4649004747687786,-5.711790741074325,-0.5388481831202192,0.9056603773584906,steam
locked,118,49,69,-0.7441389593685657,0.9415576336567578,-1.6856965930253236,-7.906025225220055,-1.3400042754610262,0.8305084745762712,steam
locking,17,3,14,-1.978706094651116,1.4355683070476952,-3.414274401698811,-8.890053091194778,-5.752387294302504,0.3529411764705882,steam
locks,14,6,8,-0.6985981754583802,0.9083213041828262,-1.6069194796412063,-4.147180573097395,-0.5924543675853419,0.8571428571428572,steam
log,32,14,18,-0.6688508320643283,0.8856012276827427,-1.554452059747071,-5.279354419764316,-0.6599193024705395,0.875,steam
logged,12,4,8,-1.0611682548430885,1.130713725519274,-2.1918819803623624,-5.17312733874833,-1.7243757795827763,0.6666666666666667,steam
logging,11,3,8,-1.3506748720380735,1.2562446076031328,-2.6069194796412063,-5.81165417957041,-2.641660990713823,0.5454545454545454,steam
logic,16,7,9,-0.6688508320643283,0.8856012276827427,-1.554452059747071,-4.2237113480566055,-0.5279639185070757,0.875,steam
login,29,7,22,-1.5268318271919006,1.3171268497501556,-2.843958676942056,-9.157447252185918,-4.7366106476823715,0.48275862068965514,steam
logo,15,11,4,0.07633526890684625,-0.19121436936808853,0.2675496382749348,0.2611160704606324,0.12185416621496178,0.5333333333333333,steam
lol,127,99,28,0.16446617918551135,-0.46565353847413177,0.6301197176596431,2.9937924538401295,1.6736949938791275,0.4409448818897638,steam
long,778,580,198,0.10007699090681009,-0.25859349866615217,0.35867048957296227,2.5094911970658056,1.2321666288934934,0.5089974293059125,steam
longer,128,68,60,-0.388742912871593,0.6225668218489487,-1.0113097347205418,-4.816412197797835,-0.30102576236236467,0.9375,steam
longtime,40,30,10,0.10875674659922376,-0.28432377375956996,0.3930805203587937,1.2102828484698482,0.6051414242349241,0.5,steam
look,584,389,195,-0.06240396801575792,0.1331819811100236,-0.19558594912578153,-1.1229087949851129,-0.37302107230669845,0.6678082191780822,steam
looked,80,51,29,-0.12570850703779943,0.25172912648063983,-0.3774376335184393,-1.6492700263184321,-0.4535492572375689,0.725,steam
looking,442,328,114,0.09344369110471955,-0.2393363189862598,0.33278001009097935,2.1181067660148107,1.0255087057175782,0.5158371040723981,steam
looks,599,434,165,0.05893328553376117,-0.1444137523025397,0.20334703783630087,1.4135645277971283,0.6348061068070576,0.5509181969949917,steam
loop,114,73,41,-0.11927120940665682,0.2403382166937722,-0.359609426100429,-1.6688910773787082,-0.4684606532992865,0.7192982456140351,steam
loops,12,8,4,-0.06116825484308857,0.13071372551927396,-0.19188198036236254,-0.8229890975533508,-0.2743296991844502,0.6666666666666667,steam
loose,16,11,5,-0.016774135484635223,0.037604321127792426,-0.05437845661242765,-0.47840702973891847,-0.17940263615209442,0.625,steam
loot,168,93,75,-0.3293643657926615,0.5521774939575508,-0.8815418597502123,-4.4229748313782284,-0.47389016050481,0.8928571428571429,steam
looting,34,24,10,0.021293905348884368,-0.04985852012254682,0.07115242547143119,0.055349233014552385,0.02279086065305098,0.5882352941176471,steam
lord,18,11,7,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-1.7192408131132997,-0.3820535140251777,0.7777777777777778,steam
lore,125,91,34,0.06580460141467712,-0.16264521717131739,0.2284498185859945,1.090205540711945,0.49713372656464694,0.544,steam
los,17,16,1,0.4363314046277284,-2.371786615009909,2.808118019637637,5.545485031653711,4.893075027929745,0.11764705882352944,steam
lose,61,41,20,-0.04939108706673517,0.10686698356490607,-0.15625807063164124,-0.6968942549367017,-0.23991441563394642,0.6557377049180328,steam
loses,24,12,12,-0.4762057541219325,0.7156762262404303,-1.1918819803623628,-3.762404544900605,-0.0,1.0,steam
losing,18,11,7,-0.18669913692694765,0.353106146855722,-0.5398052837826697,-1.7192408131132997,-0.3820535140251777,0.7777777777777778,steam
loss,11,10,1,0.3862907221281328,-1.7437553923968672,2.130046114525,3.2069582201175124,2.623874907368874,0.18181818181818177,steam
lost,162,104,58,-0.11561603886546498,0.23380721848337754,-0.3494232573488425,-1.7178887637963463,-0.48779557490513525,0.7160493827160495,steam
lot,1129,926,203,0.2378328583653031,-0.7598176273473946,0.9976504857126977,7.13643127702329,4.570097265976827,0.35961027457927375,steam
lots,199,155,44,0.16329403060865616,-0.46151677566592136,0.6248108062745775,3.3098187595544957,1.8461803131183367,0.44221105527638194,steam
loud,26,19,7,0.07128204118056082,-0.1774085698430578,0.2486906110236186,0.5044983765695708,0.23284540457057112,0.5384615384615384,steam
love,1245,1083,162,0.3226817465309512,-1.2264037978303886,1.5490855443613398,11.15173436402448,8.249596264471121,0.2602409638554217,steam
loved,257,212,45,0.24609015124738853,-0.7980952266237732,1.0441853778711616,5.787799650588588,3.7609437418221567,0.35019455252918286,steam
lovely,40,36,4,0.3717911524330175,-1.6062518686469323,1.9780430210799498,6.382399630221493,5.105919704177195,0.19999999999999996,steam
lover,13,10,3,0.14528262262433786,-0.3998009911795058,0.5450836138038436,0.7668438929892506,0.4129159423788272,0.46153846153846156,steam
loves,23,19,4,0.24815980326464013,-0.8078857298165827,1.0560455330812228,2.641418177223977,1.7226640286243329,0.34782608695652173,steam
